717,2015-10-22,08:52:00,09:38:00,9.09,61740,-6.9125452041626,107.60230255127,-6.9125452041626,107.60230255127,-6.9125452041626,107.60230255127,-6.91269302368164,107.609039306641,-6.91059494018555,107.609085083008,-6.9101881980896,107.610557556152
717,2015-10-22,10:04:00,10:37:00,11.28,59100,-6.91265201568604,107.602348327637,-6.91265201568604,107.602348327637,-6.91265201568604,107.602348327637,-6.87568521499634,107.545585632324,-6.87672519683838,107.547332763672,-6.87776279449463,107.549041748047
717,2015-10-22,11:05:00,12:04:00,19.09,104860,-6.87385988235474,107.553001403809,-6.87385988235474,107.553001403809,-6.87385988235474,107.553001403809,-6.90505695343018,107.58283996582,-6.90441513061523,107.580574035645,-6.90417718887329,107.579681396484
717,2015-10-22,13:58:00,14:10:00,2.67,19500,-6.91923189163208,107.623817443848,-6.91949701309204,107.62313079834,-6.91997480392456,107.622116088867,-6.92111778259277,107.606163024902,-6.92084789276123,107.604347229004,-6.92084789276123,107.604347229004
717,2015-10-22,14:25:00,14:48:00,5.06,34460,-6.92285680770874,107.617607116699,-6.92150783538818,107.617721557617,-6.92135715484619,107.618438720703,-6.90565013885498,107.604370117188,-6.90445709228516,107.60425567627,-6.90455484390259,107.602821350098
717,2015-10-22,15:58:00,16:42:00,10.37,64820,-6.91260194778442,107.602233886719,-6.91260194778442,107.602233886719,-6.91260194778442,107.602233886719,-6.89338302612305,107.661338806152,-6.89282178878784,107.661918640137,-6.89183712005615,107.662788391113
717,2015-10-22,17:38:00,18:21:00,9.05,59540,-6.92518186569214,107.636001586914,-6.92522478103638,107.635902404785,-6.92522478103638,107.635902404785,-6.8855152130127,107.613639831543,-6.88511800765991,107.613662719727,-6.88434791564941,107.613891601562
717,2015-10-22,18:50:00,19:04:00,3.88,24780,-6.91261291503906,107.602714538574,-6.91262722015381,107.602615356445,-6.91262722015381,107.602615356445,-6.89163208007812,107.603805541992,-6.89294719696045,107.604156494141,-6.8942699432373,107.604026794434
717,2015-10-22,20:08:00,20:31:00,7.59,41500,-6.92329978942871,107.613899230957,-6.92355298995972,107.615913391113,-6.92375802993774,107.616996765137,-6.9449782371521,107.630447387695,-6.94499206542969,107.630462646484,-6.94472217559814,107.63005065918
717,2015-10-22,20:54:00,21:23:00,8.87,52500,-6.92953300476074,107.613021850586,-6.92990684509277,107.613456726074,-6.93021202087402,107.614219665527,-6.8933801651001,107.586318969727,-6.89464807510376,107.588005065918,-6.89456987380981,107.588417053223
730,2015-10-23,12:38:00,13:07:00,6.36,43700,-6.93905019760132,107.666580200195,-6.93905019760132,107.666580200195,-6.93905019760132,107.666580200195,-6.93906211853027,107.666564941406,-6.93906211853027,107.666564941406,-6.93906211853027,107.666564941406
730,2015-10-23,13:33:00,14:16:00,7.93,56460,-6.94441795349121,107.641891479492,-6.94251203536987,107.642021179199,-6.94084978103638,107.642135620117,-6.94855308532715,107.611183166504,-6.94855308532715,107.611183166504,-6.94855308532715,107.611183166504
