717,2015-11-2,09:08:00,09:26:00,5.54,32260,-6.91260290145874,107.602386474609,-6.91260290145874,107.602386474609,-6.91260290145874,107.602386474609,-6.88395309448242,107.601425170898,-6.88292789459229,107.600791931152,-6.88217306137085,107.599960327148
717,2015-11-2,09:28:00,09:54:00,7.97,45020,-6.87839984893799,107.597869873047,-6.87814807891846,107.596298217773,-6.87561178207397,107.596069335938,-6.90512800216675,107.582954406738,-6.90438985824585,107.580490112305,-6.90426301956177,107.580009460449
717,2015-11-2,10:26:00,10:50:00,6.96,38860,-6.91491985321045,107.555633544922,-6.91491985321045,107.555633544922,-6.91491985321045,107.555633544922,-6.88991785049438,107.570922851562,-6.89030504226685,107.572471618652,-6.89068698883057,107.573806762695
717,2015-11-2,12:13:00,12:31:00,3.97,27860,-6.91263723373413,107.602546691895,-6.91263723373413,107.602546691895,-6.91263723373413,107.602546691895,-6.90645790100098,107.61417388916,-6.9062819480896,107.616256713867,-6.90625286102295,107.616439819336
717,2015-11-2,12:45:00,12:54:00,1.93,15540,-6.91545486450195,107.629890441895,-6.91694784164429,107.630638122559,-6.91944980621338,107.63126373291,-6.92311716079712,107.621810913086,-6.92282009124756,107.620124816895,-6.92270708084106,107.619255065918
717,2015-11-2,13:44:00,14:14:00,3.94,37100,-6.91265487670898,107.602394104004,-6.91265487670898,107.602378845215,-6.91265487670898,107.602378845215,-6.90695190429688,107.612518310547,-6.90695190429688,107.612518310547,-6.90695190429688,107.612518310547
717,2015-11-2,14:20:00,14:42:00,5.78,35340,-6.90510320663452,107.616500854492,-6.90362787246704,107.61710357666,-6.90467691421509,107.616676330566,,,,,,
717,2015-11-2,14:49:00,14:58:00,2.63,18180,-6.88091707229614,107.599021911621,-6.87939786911011,107.598266601562,-6.87831211090088,107.597480773926,-6.88791704177856,107.603897094727,-6.89094018936157,107.604156494141,-6.89223194122314,107.604194641113
717,2015-11-2,16:03:00,16:18:00,3.68,25660,-6.91263484954834,107.602394104004,-6.91263484954834,107.602394104004,-6.91263484954834,107.602394104004,-6.90685987472534,107.609794616699,-6.90685987472534,107.609794616699,-6.906898021698,107.610214233398
717,2015-11-2,16:52:00,17:21:00,7.4,45020,-6.92522001266479,107.635902404785,-6.92522001266479,107.635902404785,-6.92522001266479,107.635902404785,-6.89924192428589,107.613395690918,-6.89886283874512,107.614318847656,-6.89827013015747,107.616111755371
717,2015-11-2,18:14:00,18:30:00,3.94,25220,-6.9126148223877,107.602119445801,-6.9126148223877,107.602119445801,-6.9126148223877,107.602119445801,-6.8936071395874,107.586318969727,-6.8934531211853,107.586097717285,-6.8934531211853,107.586097717285
717,2015-11-2,18:53:00,19:32:00,10.8,62620,-6.90615177154541,107.599449157715,-6.90666818618774,107.599571228027,-6.90697479248047,107.601928710938,-6.86474323272705,107.626335144043,-6.86521482467651,107.62646484375,-6.86562299728394,107.627494812012
717,2015-11-2,21:04:00,21:12:00,2.95,17740,-6.91262817382812,107.602340698242,-6.91262817382812,107.602340698242,-6.91262817382812,107.602340698242,-6.91607284545898,107.603134155273,-6.91670513153076,107.604423522949,-6.91837310791016,107.604568481445
717,2015-11-2,22:02:00,22:20:00,6.01,33580,-6.91265201568604,107.602394104004,-6.91265201568604,107.602394104004,-6.91265201568604,107.602394104004,-6.87880516052246,107.593391418457,-6.87808990478516,107.592483520508,-6.87779521942139,107.590682983398
717,2015-11-2,22:33:00,22:36:00,1.31,10260,-6.88711977005005,107.596786499023,-6.88866806030273,107.596885681152,-6.88996982574463,107.596954345703,-6.89689779281616,107.59733581543,-6.89791202545166,107.597396850586,-6.89943981170654,107.597450256348
717,2015-11-3,08:38:00,08:44:00,1.58,12900,-6.91615295410156,107.602058410645,-6.91608810424805,107.602630615234,-6.91609001159668,107.602691650391,-6.91470193862915,107.606636047363,-6.91399478912354,107.607818603516,-6.91490983963013,107.608909606934
717,2015-11-3,08:50:00,09:00:00,4.73,25660,-6.91749000549316,107.604522705078,-6.9181170463562,107.60425567627,-6.91857004165649,107.605316162109,-6.8997220993042,107.605133056641,-6.89900493621826,107.606704711914,-6.89818477630615,107.609840393066
717,2015-11-3,10:20:00,10:29:00,1.19,14220,-6.91250705718994,107.602363586426,-6.91250705718994,107.602363586426,-6.91250705718994,107.602363586426,-6.9123330116272,107.598411560059,-6.91284513473511,107.598091125488,-6.91435718536377,107.598129272461
717,2015-11-3,12:24:00,12:44:00,4.02,29180,-6.91495513916016,107.598136901855,-6.91625690460205,107.598495483398,-6.91620779037476,107.599716186523,-6.90844011306763,107.591438293457,-6.90725183486938,107.591003417969,-6.90699005126953,107.589263916016
717,2015-11-3,13:27:00,14:47:00,17.23,107500,-6.95280981063843,107.580909729004,-6.95288705825806,107.580619812012,-6.95223999023438,107.579261779785,-6.95281505584717,107.584922790527,-6.95335721969604,107.583885192871,-6.95294713973999,107.582344055176
717,2015-11-3,15:05:00,15:50:00,8.79,61740,-6.94598293304443,107.590782165527,-6.94670295715332,107.592887878418,-6.94692516326904,107.593765258789,-6.89295482635498,107.585334777832,-6.89294195175171,107.585319519043,-6.89278221130371,107.585159301758
717,2015-11-3,17:14:00,17:35:00,1.52,24340,-6.89491987228394,107.617286682129,-6.89491987228394,107.617286682129,-6.89445209503174,107.617546081543,-6.89927005767822,107.618835449219,-6.89945697784424,107.61930847168,-6.90059518814087,107.619361877441
717,2015-11-3,18:49:00,19:26:00,8.6,55580,-6.92789316177368,107.614555358887,-6.92789316177368,107.614555358887,-6.92789316177368,107.614555358887,-6.89231491088867,107.581611633301,-6.89231491088867,107.581611633301,-6.89231491088867,107.581611633301
717,2015-11-3,19:32:00,19:40:00,3.03,18620,-6.89454221725464,107.587989807129,-6.89461994171143,107.588172912598,-6.89479494094849,107.588394165039,-6.90426683425903,107.603050231934,-6.90431213378906,107.604072570801,-6.90396213531494,107.605529785156
717,2015-11-3,20:05:00,20:32:00,8.49,48540,-6.92716693878174,107.63525390625,-6.92716693878174,107.63525390625,-6.92716693878174,107.63525390625,-6.91124296188354,107.609024047852,-6.90894985198975,107.60799407959,-6.90731716156006,107.606742858887
717,2015-11-6,08:47:00,09:07:00,5.75,33140,-6.91260480880737,107.602508544922,-6.91260480880737,107.602508544922,-6.91260480880737,107.602508544922,-6.9389500617981,107.59676361084,-6.93980979919434,107.596626281738,-6.94186305999756,107.596244812012
717,2015-11-6,10:32:00,10:46:00,4.48,27420,-6.91262292861938,107.602485656738,-6.91262292861938,107.602485656738,-6.91262292861938,107.602485656738,-6.89894485473633,107.612785339355,-6.89913511276245,107.616790771484,-6.89931297302246,107.61848449707
717,2015-11-6,12:20:00,12:44:00,5.82,37100,-6.91265821456909,107.602409362793,-6.91265821456909,107.602409362793,-6.91265821456909,107.602409362793,-6.92030811309814,107.608093261719,-6.9196572303772,107.608627319336,-6.91964721679688,107.609817504883
717,2015-11-6,13:12:00,13:31:00,3.77,27860,-6.92525005340576,107.635673522949,-6.92525005340576,107.635673522949,-6.9252028465271,107.635971069336,-6.92219686508179,107.615798950195,-6.92205715179443,107.614601135254,-6.92164182662964,107.61376953125
